Version name,File name,Size,NR,NAuth,LOCTouched,LOCAdded,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,bugginess
4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,59,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,86,0,0,0,0,0,0,0,0,0,NO
4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,648,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,61,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,936,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,167,0,0,0,0,0,0,0,0,0,YES
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,832,0,0,0,0,0,0,0,0,0,YES
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,84,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java,120,0,0,0,0,0,0,0,0,0,NO
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,372,0,0,0,0,0,0,0,0,0,YES
4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,54,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,348,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,28,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java,50,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,356,0,0,0,0,0,0,0,0,0,NO
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,51,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,444,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,77,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,176,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,239,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java,40,0,0,0,0,0,0,0,0,0,NO
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java,157,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,278,0,0,0,0,0,0,0,0,0,NO
4.2.1,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,160,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,105,0,0,0,0,0,0,0,0,0,YES
4.2.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReflectionUtils.java,152,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,33,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,46,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,170,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,33,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java,46,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,107,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,281,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java,212,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java,63,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,74,0,0,0,0,0,0,0,0,0,NO
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,64,0,0,0,0,0,0,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1001,3,2,7,4,2,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,382,3,2,123,69,60,23,14,10,5,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,544,2,2,957,751,404,376,544,404,272,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,567,4,2,770,669,547,167,567,547,142,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,178,2,2,829,42,42,21,-745,-10,-372,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,571,3,2,52,22,11,7,-10,0,-3,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,454,4,2,28,15,8,4,0,4,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,267,3,2,36,20,15,7,2,2,1,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,347,1,1,36,21,21,21,5,5,5,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,200,3,2,50,32,25,11,14,12,5,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1237,8,2,328,213,133,27,96,83,12,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,2,1,77,66,45,33,55,45,28,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,199,3,2,191,100,70,33,6,16,2,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,833,4,2,311,276,269,69,239,238,60,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,212,2,2,35,25,24,13,14,14,7,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,191,2,2,17,7,6,4,-4,0,-2,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1113,6,2,419,377,152,63,332,127,55,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39,1,1,39,39,39,39,39,39,39,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,427,4,2,42,34,26,9,24,23,6,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,356,1,1,48,26,26,26,4,4,4,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,102,2,2,14,7,6,4,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,762,1,1,5,4,4,4,2,2,2,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,523,2,2,7,3,2,2,-2,0,-1,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,239,2,2,23,13,12,7,2,2,1,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,265,2,2,29,13,12,7,-4,0,-2,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,183,2,2,9,5,4,3,0,0,0,NO
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,259,1,1,10,8,8,8,6,6,6,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,32,1,1,32,32,32,32,32,32,32,NO
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,212,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,271,2,2,3,2,1,1,1,1,1,YES
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,2,2,3,2,1,1,1,1,1,YES
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,71,1,1,2,1,1,1,0,0,0,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,261,1,1,2,1,1,1,0,0,0,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,389,1,1,2,1,1,1,0,0,0,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,308,5,2,70,62,33,12,53,33,11,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,88,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,372,5,2,166,121,97,24,75,60,15,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,866,1,1,2,1,1,1,0,0,0,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,272,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,421,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,208,3,2,20,16,12,5,12,10,4,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,391,2,2,41,32,31,16,23,23,12,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,473,2,1,180,177,176,89,173,173,87,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,617,2,1,13,12,11,6,11,11,6,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,193,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,91,2,2,233,8,7,4,-218,0,-109,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,366,4,3,15,11,6,3,7,4,2,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,357,2,2,7,4,3,2,1,1,1,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,99,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,132,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,559,8,2,399,331,169,41,262,167,33,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,151,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,240,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,992,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,230,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,226,3,2,31,30,28,10,29,28,10,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,420,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,111,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,64,1,1,4,2,2,2,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,211,4,3,21,12,8,3,3,2,1,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,395,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,461,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,339,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,101,2,2,3,2,1,1,1,1,1,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,343,2,2,3,2,1,1,1,1,1,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,327,1,1,2,1,1,1,0,0,0,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,648,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,60,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,287,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,287,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,424,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,224,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,258,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,400,1,1,4,2,2,2,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1010,2,2,12,8,6,4,4,4,2,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,100,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,117,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,169,2,1,3,2,1,1,1,1,1,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,118,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,189,1,1,79,51,51,51,23,23,23,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1046,3,2,77,55,40,18,33,21,11,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,856,4,1,277,208,98,52,139,75,35,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,863,4,2,397,312,272,78,224,193,56,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,629,5,2,228,143,108,29,56,29,11,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,1,1,83,83,83,83,83,83,83,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,67,1,1,34,17,17,17,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,1,1,31,31,31,31,31,31,31,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,1,1,10,0,0,0,-10,-10,-10,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,220,1,1,151,105,105,105,58,58,58,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,73,1,1,73,73,73,73,73,73,73,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,415,1,1,81,80,80,80,79,79,79,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,312,3,1,64,44,20,15,24,9,8,YES
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,794,1,1,1,1,1,1,1,1,1,NO
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,277,1,1,1,1,1,1,1,1,1,YES
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,1,1,50,50,50,50,50,50,50,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,1,1,28,28,28,28,28,28,28,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96,1,1,96,96,96,96,96,96,96,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,1,1,40,40,40,40,40,40,40,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,1,1,76,76,76,76,76,76,76,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49,1,1,49,49,49,49,49,49,49,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,1,1,63,63,63,63,63,63,63,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,1,1,55,55,55,55,55,55,55,NO
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,1,1,45,45,45,45,45,45,45,NO
4.2.2,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,1,1,53,53,53,53,53,53,53,NO
4.2.2,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,81,1,1,81,81,81,81,81,81,81,NO
4.2.2,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,78,1,1,78,78,78,78,78,78,78,NO
4.2.2,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,69,1,1,69,69,69,69,69,69,69,NO
4.2.2,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,1,1,69,69,69,69,69,69,69,NO
4.2.2,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,1,1,77,77,77,77,77,77,77,NO
4.2.2,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,72,1,1,72,72,72,72,72,72,72,NO
4.2.2,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,1,1,72,72,72,72,72,72,72,NO
4.2.2,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,1,1,63,63,63,63,63,63,63,NO
4.2.2,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,131,2,2,139,135,127,68,131,127,66,YES
4.2.2,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,68,1,1,68,68,68,68,68,68,68,NO
4.2.2,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,99,1,1,99,99,99,99,99,99,99,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,142,1,1,73,72,72,72,71,71,71,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,1,1,2,1,1,1,0,0,0,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,1,1,45,45,45,45,45,45,45,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,274,1,1,3,2,2,2,1,1,1,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,84,1,1,84,84,84,84,84,84,84,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,182,1,1,70,42,42,42,14,14,14,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,111,1,1,27,21,21,21,15,15,15,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,206,2,2,60,38,37,19,16,16,8,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,166,1,1,83,72,72,72,60,60,60,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,480,1,1,23,2,2,2,-20,-20,-20,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,202,1,1,21,21,21,21,21,21,21,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,1,1,16,16,16,16,16,16,16,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,1,1,2,1,1,1,0,0,0,YES
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,71,1,1,71,71,71,71,71,71,71,YES
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,1,1,43,43,43,43,43,43,43,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,1,1,335,335,335,335,335,335,335,NO
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,319,1,1,319,319,319,319,319,319,319,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,842,1,1,103,100,100,100,97,97,97,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,41,1,1,41,41,41,41,41,41,41,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,154,1,1,28,21,21,21,14,14,14,NO
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,93,1,1,11,11,11,11,11,11,11,NO
