Version name,File name,Size,NR,NAuth,LOCTouched,LOCAdded,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,bugginess
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,76,2,2,76,76,70,38,76,70,38,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,38,4,2,12,6,4,2,0,1,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,158,6,1,340,138,63,23,-65,11,-11,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,263,7,2,384,324,177,46,263,177,38,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,368,9,2,470,322,84,36,174,68,19,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,144,5,2,223,184,104,37,144,104,29,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,1,1,85,85,85,85,85,85,85,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,66,5,2,114,90,57,18,66,57,13,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,37,2,1,2,2,2,1,2,2,1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,37,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,37,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,27,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,491,11,3,207,128,58,12,49,41,4,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,350,10,3,345,118,64,12,-111,8,-11,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,188,6,2,21,14,7,2,6,6,1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,3,1,23,13,10,4,3,6,1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,26,1,1,26,26,26,26,26,26,26,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,197,3,2,61,34,32,11,5,6,2,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,980,4,2,1012,846,812,212,679,670,170,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,253,2,2,4,3,3,2,2,2,1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,621,3,2,27,10,10,3,-7,2,-2,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,38,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,36,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,273,2,1,9,5,5,3,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,232,1,1,232,232,232,232,232,232,232,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,203,1,1,203,203,203,203,203,203,203,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,271,2,1,8,2,2,1,-4,0,-2,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,425,8,2,87,57,30,7,25,18,3,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,245,6,2,28,17,12,3,6,6,1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,75,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,70,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,229,11,2,185,105,49,10,23,29,2,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,232,6,2,12,7,2,1,2,2,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,208,5,2,8,4,1,1,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,99,5,2,24,11,4,2,-3,2,-1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,192,6,2,216,121,34,20,26,16,4,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,447,10,2,202,156,113,16,109,110,11,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,96,6,2,21,11,3,2,1,1,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,550,10,2,266,217,166,22,168,164,17,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,137,5,2,20,9,4,2,-2,2,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,408,14,2,753,408,160,29,59,119,4,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,149,11,2,193,120,55,11,45,55,4,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,127,8,1,115,85,42,11,54,42,7,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,34,2,1,34,34,34,17,34,34,17,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,39,3,1,47,43,37,14,39,37,13,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,37,2,1,2,1,1,1,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,213,9,1,285,201,162,22,116,138,13,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,86,7,1,65,54,48,8,42,45,6,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,54,3,1,26,22,20,7,17,17,6,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,44,3,1,11,7,6,2,3,3,1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,28,2,1,1,0,0,0,-1,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,26,2,1,6,2,2,1,-2,0,-1,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,54,4,1,48,15,6,4,-18,5,-4,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,92,2,1,5,5,5,3,5,5,3,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/AvroTestUtil.java,32,2,1,32,32,32,16,32,32,16,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/BarRecord.java,51,3,1,8,3,2,1,-2,0,-1,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/FooRecord.java,47,2,1,2,1,1,1,0,0,0,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/GenerateBlockingData.java,85,2,1,4,2,2,1,0,0,0,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFile.java,240,12,3,207,154,55,13,100,37,8,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,154,1,1,154,154,154,154,154,154,154,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileDeflate.java,64,1,1,64,64,64,64,64,64,64,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileMeta.java,75,2,1,77,76,61,38,75,61,38,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,185,5,1,131,41,21,8,-49,1,-10,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,58,1,1,58,58,58,58,58,58,58,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,71,6,2,80,76,36,13,71,36,12,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,52,1,1,52,52,52,52,52,52,52,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,393,3,1,366,342,333,114,317,317,106,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO.java,475,3,1,34,13,12,4,-8,0,-3,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO2.java,163,2,1,5,3,3,2,0,0,0,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/TestEncoders.java,55,2,1,55,55,49,28,55,49,28,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,212,3,1,12,5,3,2,-2,0,-1,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,170,7,2,150,100,32,14,50,25,7,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/TestValidatingIO.java,849,5,2,30,19,13,4,8,5,2,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,93,1,1,93,93,93,93,93,93,93,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,32,1,1,32,32,32,32,32,32,32,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,80,2,1,3,2,2,1,1,1,1,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,85,2,1,3,2,2,1,1,1,1,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,113,3,1,13,4,4,1,-5,1,-2,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,52,2,1,52,52,52,26,52,52,26,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,157,2,1,8,8,8,4,8,8,4,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,74,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,225,4,1,20,10,5,3,-1,1,0,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,206,5,1,19,11,4,2,2,2,0,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,56,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,29,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,112,3,1,5,3,2,1,1,1,0,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,99,3,1,6,4,2,1,2,1,1,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,44,2,1,3,2,2,1,1,1,1,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,54,2,1,54,54,54,27,54,54,27,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,205,2,1,205,205,205,103,205,205,103,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,121,2,1,121,121,121,61,121,121,61,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,107,2,1,107,107,107,54,107,107,54,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,74,2,1,74,74,74,37,74,74,37,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,177,2,1,3,3,3,2,3,3,2,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,239,4,1,45,30,21,8,15,20,4,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceReflect.java,39,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,91,2,1,9,1,1,1,-7,0,-3,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,42,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,193,6,2,32,17,5,3,1,4,0,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,42,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,42,2,1,44,43,42,22,42,42,21,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,110,2,1,76,74,74,37,71,71,36,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,45,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,180,3,2,16,11,6,4,6,6,2,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,46,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,594,16,3,405,363,89,23,319,77,20,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,64,2,1,64,64,64,32,64,64,32,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,35,2,1,35,35,35,18,35,35,18,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,94,2,1,94,94,94,47,94,94,47,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,80,2,1,80,80,80,40,80,80,40,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,41,1,1,41,41,41,41,41,41,41,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,84,3,1,89,87,84,29,84,84,28,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,54,2,1,54,54,54,27,54,54,27,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,78,3,1,82,80,79,27,78,79,26,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,98,4,2,112,105,82,26,98,82,25,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,78,3,1,80,79,78,26,78,78,26,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,77,2,1,77,77,77,39,77,77,39,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,97,10,2,125,111,58,11,97,58,10,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,176,3,1,196,186,140,62,176,140,59,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,123,3,1,149,136,98,45,123,98,41,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,71,4,1,71,71,39,18,71,39,18,YES
1.2.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,205,7,3,233,219,181,31,205,181,29,YES
1.2.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,66,3,2,68,67,66,22,66,66,22,YES
1.2.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,35,1,1,35,35,35,35,35,35,35,YES
1.2.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,58,4,2,88,73,58,18,58,58,15,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,41,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,87,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,91,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,81,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,28,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,423,14,2,591,353,181,25,112,48,8,YES
1.2.0,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,157,4,2,163,160,155,40,157,155,39,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,56,3,1,8,3,3,1,-2,3,-1,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,54,2,1,6,3,3,2,-1,0,0,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,78,3,1,52,9,7,3,-35,0,-12,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,51,4,1,78,14,10,4,-51,0,-13,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,106,4,2,57,42,37,11,25,25,6,YES
1.2.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,106,5,2,89,78,64,16,65,60,13,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,241,6,1,287,264,73,44,241,72,40,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,76,6,2,94,85,59,14,76,59,13,YES
1.2.0,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,51,6,1,65,58,34,10,51,34,9,YES
1.2.0,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,418,14,2,417,346,147,25,273,127,20,YES
1.2.0,lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,568,10,2,1054,812,220,81,568,189,57,YES
1.2.0,lang/java/avro/src/main/java/org/apache/avro/util/RandomData.java,140,4,2,24,13,9,3,1,4,0,YES
1.2.0,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/HttpServer.java,59,1,1,0,0,0,0,0,0,0,YES
1.2.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/StatsPluginOverhead.java,103,2,1,103,103,103,52,103,103,52,YES
1.2.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestBulkData.java,115,2,1,13,9,9,5,5,5,3,YES
1.2.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttp.java,40,2,1,1,0,0,0,-1,0,0,YES
1.2.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestStatsPluginAndServlet.java,180,3,1,184,182,180,61,180,180,60,YES
1.3.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,264,1,1,3,2,2,2,1,1,1,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,33,1,1,33,33,33,33,33,33,33,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,416,1,1,24,16,16,16,8,8,8,YES
1.3.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,214,1,1,3,2,2,2,1,1,1,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,94,1,1,2,2,2,2,2,2,2,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,157,1,1,6,3,3,3,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,225,1,1,6,3,3,3,0,0,0,YES
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,201,1,1,19,7,7,7,-5,-5,-5,NO
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/SimpleException.java,22,1,1,22,22,22,22,22,22,22,NO
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,192,1,1,5,2,2,2,-1,-1,-1,YES
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,122,1,1,16,14,14,14,12,12,12,YES
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,70,1,1,14,14,14,14,14,14,14,YES
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,56,1,1,6,4,4,4,2,2,2,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,109,1,1,7,5,5,5,3,3,3,YES
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,101,1,1,11,3,3,3,-5,-5,-5,YES
1.3.0,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,470,1,1,52,52,52,52,52,52,52,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,44,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,423,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,35,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,29,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,157,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,64,0,0,0,0,0,0,0,0,0,YES
1.3.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,127,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,594,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,58,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,80,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,205,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,112,0,0,0,0,0,0,0,0,0,YES
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,42,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,113,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,56,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,99,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,66,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,208,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,239,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,107,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,81,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,205,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,37,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,35,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,54,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,37,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,54,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/StatsPluginOverhead.java,103,0,0,0,0,0,0,0,0,0,YES
1.3.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestStatsPluginAndServlet.java,180,0,0,0,0,0,0,0,0,0,YES
1.3.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,42,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,70,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,26,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO2.java,163,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,29,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,37,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,66,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,158,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/test/java/org/apache/avro/io/TestValidatingIO.java,849,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,51,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,245,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,97,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,84,0,0,0,0,0,0,0,0,0,NO
1.3.0,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,37,0,0,0,0,0,0,0,0,0,NO
